image_name,steering_angle
2025-06-15_14-13-40-583777.png,0.0
2025-06-15_14-13-40-840038.png,0.0
2025-06-15_14-13-41-107852.png,0.0
2025-06-15_14-13-41-372891.png,0.0
2025-06-15_14-13-41-650971.png,0.0
2025-06-15_14-13-41-889942.png,0.0
2025-06-15_14-13-42-120272.png,0.0
2025-06-15_14-13-42-385028.png,0.0
2025-06-15_14-13-42-658297.png,0.0
2025-06-15_14-13-42-922926.png,0.0
2025-06-15_14-13-43-210512.png,0.0
2025-06-15_14-13-43-497432.png,0.0
2025-06-15_14-13-43-774880.png,0.0
2025-06-15_14-13-44-016749.png,0.0
2025-06-15_14-13-44-278147.png,0.0
2025-06-15_14-13-44-541025.png,0.0
2025-06-15_14-13-44-787401.png,0.0
2025-06-15_14-13-45-010748.png,0.0
2025-06-15_14-13-45-226071.png,0.0
2025-06-15_14-13-45-480041.png,0.0
2025-06-15_14-13-45-752132.png,0.0
2025-06-15_14-13-46-024020.png,0.0
2025-06-15_14-13-46-288628.png,0.0
2025-06-15_14-13-46-498183.png,0.0
2025-06-15_14-13-46-772459.png,0.0
2025-06-15_14-13-47-046602.png,0.0
2025-06-15_14-13-47-338272.png,0.0
2025-06-15_14-13-47-631113.png,0.0
2025-06-15_14-13-47-901882.png,0.0
2025-06-15_14-13-48-164182.png,0.0
2025-06-15_14-13-48-356317.png,0.0
2025-06-15_14-13-48-615288.png,0.0
2025-06-15_14-13-48-868332.png,0.0
2025-06-15_14-13-49-131134.png,0.0
2025-06-15_14-13-49-400174.png,0.0
2025-06-15_14-13-49-607660.png,0.0
2025-06-15_14-13-49-880094.png,0.0
2025-06-15_14-13-50-148440.png,0.0
2025-06-15_14-13-50-421966.png,0.0
2025-06-15_14-13-50-693848.png,0.0
2025-06-15_14-13-50-967425.png,0.0
2025-06-15_14-13-51-186296.png,0.0
2025-06-15_14-13-51-470269.png,0.0
2025-06-15_14-13-51-745544.png,0.0
2025-06-15_14-13-52-016715.png,0.0
2025-06-15_14-13-52-294424.png,0.0
2025-06-15_14-13-52-564355.png,0.0
2025-06-15_14-13-52-758721.png,0.0
2025-06-15_14-13-53-005067.png,-0.02
2025-06-15_14-13-53-260990.png,-0.05
2025-06-15_14-13-53-539240.png,-0.04
2025-06-15_14-13-53-812371.png,-0.01
2025-06-15_14-13-54-071213.png,0.0
2025-06-15_14-13-54-280099.png,-0.03
2025-06-15_14-13-54-541868.png,0.0
2025-06-15_14-13-54-836617.png,-0.06
2025-06-15_14-13-55-106639.png,0.0
2025-06-15_14-13-55-387103.png,-0.07
2025-06-15_14-13-55-644401.png,-0.06
2025-06-15_14-13-55-902964.png,-0.07
2025-06-15_14-13-56-121033.png,-0.02
2025-06-15_14-13-56-378195.png,-0.01
2025-06-15_14-13-56-668238.png,-0.06
2025-06-15_14-13-56-915576.png,-0.09
2025-06-15_14-13-57-165343.png,-0.12
2025-06-15_14-13-57-350257.png,-0.17
2025-06-15_14-13-57-610643.png,-0.16
2025-06-15_14-13-57-874895.png,-0.01
2025-06-15_14-13-58-132667.png,0.0
2025-06-15_14-13-58-404475.png,0.0
2025-06-15_14-13-58-671468.png,-0.02
2025-06-15_14-13-58-930945.png,-0.05
2025-06-15_14-13-59-175452.png,-0.04
2025-06-15_14-13-59-451580.png,-0.03
2025-06-15_14-13-59-732094.png,-0.1
2025-06-15_14-14-00-040003.png,-0.09
2025-06-15_14-14-00-307668.png,-0.04
2025-06-15_14-14-00-580168.png,-0.11
2025-06-15_14-14-00-837152.png,-0.02
2025-06-15_14-14-01-030889.png,-0.03
2025-06-15_14-14-01-277413.png,-0.06
2025-06-15_14-14-01-541907.png,-0.03
2025-06-15_14-14-01-814909.png,-0.12
2025-06-15_14-14-02-091159.png,-0.15
2025-06-15_14-14-02-313149.png,-0.12
2025-06-15_14-14-02-588537.png,-0.01
2025-06-15_14-14-02-863221.png,-0.01
2025-06-15_14-14-03-146205.png,-0.04
2025-06-15_14-14-03-421060.png,-0.03
2025-06-15_14-14-03-716309.png,-0.03
2025-06-15_14-14-04-002260.png,-0.04
2025-06-15_14-14-04-274286.png,-0.05
2025-06-15_14-14-04-564450.png,0.0
2025-06-15_14-14-04-827740.png,0.0
2025-06-15_14-14-05-040158.png,0.0
2025-06-15_14-14-05-316441.png,-0.01
2025-06-15_14-14-05-588761.png,0.0
2025-06-15_14-14-05-863490.png,0.0
2025-06-15_14-14-06-121972.png,0.0
2025-06-15_14-14-06-382260.png,0.0
2025-06-15_14-14-06-589223.png,0.0
2025-06-15_14-14-06-867366.png,0.0
2025-06-15_14-14-07-156888.png,0.0
2025-06-15_14-14-07-460302.png,0.0
2025-06-15_14-14-07-726168.png,0.0
2025-06-15_14-14-08-016957.png,0.0
2025-06-15_14-14-08-279968.png,0.0
2025-06-15_14-14-08-549994.png,0.0
2025-06-15_14-14-08-751332.png,0.0
2025-06-15_14-14-09-002859.png,0.0
2025-06-15_14-14-09-264906.png,0.0
2025-06-15_14-14-09-534514.png,0.0
2025-06-15_14-14-09-787350.png,0.0
2025-06-15_14-14-09-992342.png,0.0
2025-06-15_14-14-10-253124.png,0.0
2025-06-15_14-14-10-524160.png,0.0
2025-06-15_14-14-10-783120.png,0.0
2025-06-15_14-14-11-044484.png,0.0
2025-06-15_14-14-11-328672.png,0.0
2025-06-15_14-14-11-622269.png,0.0
2025-06-15_14-14-11-833206.png,0.0
2025-06-15_14-14-12-098584.png,0.0
2025-06-15_14-14-12-368426.png,0.0
2025-06-15_14-14-12-656509.png,0.0
2025-06-15_14-14-12-902113.png,0.0
2025-06-15_14-14-13-111588.png,0.0
2025-06-15_14-14-13-334795.png,0.0
2025-06-15_14-14-13-607204.png,0.0
2025-06-15_14-14-13-870306.png,0.0
2025-06-15_14-14-14-122137.png,0.0
2025-06-15_14-14-14-394410.png,0.0
2025-06-15_14-14-14-616384.png,0.0
2025-06-15_14-14-14-867024.png,0.0
2025-06-15_14-14-15-148500.png,0.0
2025-06-15_14-14-15-454166.png,0.0
2025-06-15_14-14-15-745557.png,0.0
2025-06-15_14-14-16-018868.png,0.0
2025-06-15_14-14-16-299216.png,0.0
2025-06-15_14-14-16-574294.png,0.0
2025-06-15_14-14-16-771970.png,0.0
2025-06-15_14-14-17-018324.png,0.0
2025-06-15_14-14-17-286487.png,0.0
2025-06-15_14-14-17-537321.png,0.0
2025-06-15_14-14-17-758756.png,0.0
2025-06-15_14-14-17-987098.png,0.0
2025-06-15_14-14-18-245853.png,0.0
2025-06-15_14-14-18-518735.png,0.0
2025-06-15_14-14-18-786525.png,0.0
2025-06-15_14-14-19-061104.png,0.0
2025-06-15_14-14-19-332230.png,0.0
2025-06-15_14-14-19-592447.png,0.0
2025-06-15_14-14-19-840074.png,0.0
2025-06-15_14-14-20-095105.png,0.0
2025-06-15_14-14-20-368157.png,0.0
2025-06-15_14-14-20-647011.png,0.0
2025-06-15_14-14-20-912031.png,0.0
2025-06-15_14-14-21-151058.png,0.0
2025-06-15_14-14-21-368352.png,0.0
2025-06-15_14-14-21-629303.png,0.0
2025-06-15_14-14-21-905354.png,0.0
2025-06-15_14-14-22-169039.png,0.0
2025-06-15_14-14-22-438156.png,0.0
2025-06-15_14-14-22-652072.png,0.0
2025-06-15_14-14-22-916096.png,0.0
2025-06-15_14-14-23-184097.png,0.0
2025-06-15_14-14-23-455960.png,0.0
2025-06-15_14-14-23-738468.png,0.0
2025-06-15_14-14-24-021407.png,0.0
2025-06-15_14-14-24-268542.png,0.0
2025-06-15_14-14-24-505180.png,0.0
2025-06-15_14-14-24-783984.png,0.0
2025-06-15_14-14-25-050310.png,0.0
2025-06-15_14-14-25-314452.png,0.0
2025-06-15_14-14-25-584899.png,0.0
2025-06-15_14-14-25-826373.png,0.0
2025-06-15_14-14-26-052892.png,0.0
2025-06-15_14-14-26-316709.png,0.0
2025-06-15_14-14-26-581316.png,0.0
2025-06-15_14-14-26-850126.png,0.0
2025-06-15_14-14-27-134525.png,0.0
2025-06-15_14-14-27-401206.png,0.0
2025-06-15_14-14-27-616599.png,0.0
2025-06-15_14-14-27-861336.png,0.0
2025-06-15_14-14-28-137362.png,0.0
2025-06-15_14-14-28-424158.png,0.0
2025-06-15_14-14-28-688268.png,0.0
2025-06-15_14-14-28-937749.png,0.0
2025-06-15_14-14-29-157438.png,0.0
2025-06-15_14-14-29-408866.png,0.0
2025-06-15_14-14-29-680006.png,0.0
2025-06-15_14-14-29-951120.png,0.0
2025-06-15_14-14-30-217521.png,0.0
2025-06-15_14-14-30-437556.png,0.0
2025-06-15_14-14-30-693878.png,0.0
2025-06-15_14-14-30-981112.png,0.0
2025-06-15_14-14-31-268321.png,0.0
2025-06-15_14-14-31-535674.png,0.0
2025-06-15_14-14-31-831028.png,0.0
2025-06-15_14-14-32-113473.png,0.0
2025-06-15_14-14-32-394366.png,0.0
2025-06-15_14-14-32-633916.png,0.0
2025-06-15_14-14-32-834416.png,0.0
2025-06-15_14-14-33-091054.png,0.0
2025-06-15_14-14-33-333337.png,0.0
2025-06-15_14-14-33-568695.png,0.0
2025-06-15_14-14-33-784881.png,0.0
2025-06-15_14-14-34-043286.png,0.0
2025-06-15_14-14-34-312011.png,0.0
2025-06-15_14-14-34-592207.png,0.0
2025-06-15_14-14-34-856173.png,0.0
2025-06-15_14-14-35-060014.png,0.0
2025-06-15_14-14-35-318437.png,0.0
2025-06-15_14-14-35-590208.png,0.0
2025-06-15_14-14-35-867562.png,0.0
2025-06-15_14-14-36-135238.png,0.0
2025-06-15_14-14-36-417090.png,0.0
2025-06-15_14-14-36-686135.png,0.0
2025-06-15_14-14-36-878724.png,0.0
2025-06-15_14-14-37-133983.png,0.0
2025-06-15_14-14-37-376456.png,0.0
2025-06-15_14-14-37-658321.png,0.0
2025-06-15_14-14-37-932897.png,0.0
2025-06-15_14-14-38-143066.png,0.0
2025-06-15_14-14-38-403298.png,0.0
2025-06-15_14-14-38-668304.png,0.0
2025-06-15_14-14-38-940945.png,0.0
2025-06-15_14-14-39-222729.png,0.0
2025-06-15_14-14-39-517806.png,0.0
2025-06-15_14-14-39-808471.png,-0.02
2025-06-15_14-14-40-014483.png,-0.01
2025-06-15_14-14-40-287475.png,0.0
2025-06-15_14-14-40-576808.png,-0.07
2025-06-15_14-14-40-820168.png,-0.1
2025-06-15_14-14-41-076902.png,-0.11
2025-06-15_14-14-41-252173.png,-0.02
2025-06-15_14-14-41-492357.png,-0.04
2025-06-15_14-14-41-749978.png,-0.11
2025-06-15_14-14-41-969861.png,-0.12
2025-06-15_14-14-42-189080.png,0.0
2025-06-15_14-14-42-465497.png,0.0
2025-06-15_14-14-42-754810.png,-0.02
2025-06-15_14-14-43-038343.png,-0.09
2025-06-15_14-14-43-323364.png,-0.02
2025-06-15_14-14-43-601230.png,-0.03
2025-06-15_14-14-43-871253.png,0.0
2025-06-15_14-14-44-100087.png,-0.05
2025-06-15_14-14-44-361275.png,0.0
2025-06-15_14-14-44-648085.png,-0.06
2025-06-15_14-14-44-881964.png,0.0
2025-06-15_14-14-45-129852.png,-0.06
2025-06-15_14-14-45-328858.png,-0.01
2025-06-15_14-14-45-603031.png,-0.04
2025-06-15_14-14-45-875561.png,0.0
2025-06-15_14-14-46-150289.png,-0.07
2025-06-15_14-14-46-420144.png,0.0
2025-06-15_14-14-46-667060.png,-0.08
2025-06-15_14-14-46-884547.png,-0.09
2025-06-15_14-14-47-144223.png,-0.04
2025-06-15_14-14-47-430004.png,0.0
2025-06-15_14-14-47-694019.png,0.0
2025-06-15_14-14-47-964180.png,-0.01
2025-06-15_14-14-48-250255.png,0.0
2025-06-15_14-14-48-548701.png,-0.03
2025-06-15_14-14-48-785934.png,0.0
2025-06-15_14-14-48-989205.png,-0.01
2025-06-15_14-14-49-247897.png,-0.04
2025-06-15_14-14-49-493151.png,-0.03
2025-06-15_14-14-49-755756.png,-0.04
2025-06-15_14-14-49-952022.png,-0.07
2025-06-15_14-14-50-211232.png,-0.1
2025-06-15_14-14-50-482130.png,0.0
2025-06-15_14-14-50-763220.png,-0.05
2025-06-15_14-14-51-048711.png,0.0
2025-06-15_14-14-51-335112.png,-0.05
2025-06-15_14-14-51-621958.png,-0.03
2025-06-15_14-14-51-827740.png,-0.05
2025-06-15_14-14-52-135887.png,-0.04
2025-06-15_14-14-52-385164.png,-0.09
2025-06-15_14-14-52-638634.png,0.0
2025-06-15_14-14-52-887434.png,0.0
2025-06-15_14-14-53-118872.png,-0.07
2025-06-15_14-14-53-338617.png,-0.04
2025-06-15_14-14-53-604304.png,0.0
2025-06-15_14-14-53-896068.png,0.0
2025-06-15_14-14-54-183237.png,-0.04
2025-06-15_14-14-54-459354.png,-0.04
2025-06-15_14-14-54-700231.png,-0.02
2025-06-15_14-14-54-904126.png,0.0
2025-06-15_14-14-55-167066.png,-0.02
2025-06-15_14-14-55-428108.png,-0.09
2025-06-15_14-14-55-718063.png,-0.02
2025-06-15_14-14-56-012370.png,-0.07
2025-06-15_14-14-56-290192.png,-0.08
2025-06-15_14-14-56-559276.png,-0.09
2025-06-15_14-14-56-764060.png,0.0
2025-06-15_14-14-57-021024.png,-0.04
2025-06-15_14-14-57-282953.png,-0.03
2025-06-15_14-14-57-541224.png,0.0
2025-06-15_14-14-57-803323.png,-0.01
2025-06-15_14-14-58-046684.png,0.0
2025-06-15_14-14-58-288099.png,-0.06
2025-06-15_14-14-58-554365.png,0.0
2025-06-15_14-14-58-825689.png,-0.01
2025-06-15_14-14-59-104994.png,0.0
2025-06-15_14-14-59-382308.png,0.0
2025-06-15_14-14-59-650083.png,-0.01
2025-06-15_14-14-59-856480.png,0.0
2025-06-15_14-15-00-130256.png,0.0
2025-06-15_14-15-00-405024.png,0.0
2025-06-15_14-15-00-652200.png,0.0
2025-06-15_14-15-00-918384.png,0.0
2025-06-15_14-15-01-185397.png,0.0
2025-06-15_14-15-01-475202.png,0.0
2025-06-15_14-15-01-725799.png,0.0
2025-06-15_14-15-01-976952.png,0.0
2025-06-15_14-15-02-282177.png,0.0
2025-06-15_14-15-02-558810.png,0.0
2025-06-15_14-15-02-806738.png,0.0
2025-06-15_14-15-03-086693.png,0.0
2025-06-15_14-15-03-335545.png,0.0
2025-06-15_14-15-03-597989.png,0.0
2025-06-15_14-15-03-850314.png,0.0
2025-06-15_14-15-04-128297.png,0.0
2025-06-15_14-15-04-393972.png,0.0
2025-06-15_14-15-04-690313.png,0.0
2025-06-15_14-15-04-945078.png,0.0
2025-06-15_14-15-05-212021.png,0.0
2025-06-15_14-15-05-428907.png,0.0
2025-06-15_14-15-05-650109.png,0.0
2025-06-15_14-15-05-924007.png,0.0
2025-06-15_14-15-06-201044.png,0.0
2025-06-15_14-15-06-444219.png,0.0
2025-06-15_14-15-06-727859.png,0.0
2025-06-15_14-15-07-025097.png,0.0
2025-06-15_14-15-07-294050.png,0.0
2025-06-15_14-15-07-536288.png,0.0
2025-06-15_14-15-07-808378.png,0.0
2025-06-15_14-15-08-101945.png,0.0
2025-06-15_14-15-08-400971.png,0.0
2025-06-15_14-15-08-690046.png,0.0
2025-06-15_14-15-08-958182.png,0.0
2025-06-15_14-15-09-198394.png,0.04
2025-06-15_14-15-09-392946.png,0.0
2025-06-15_14-15-09-656218.png,0.0
2025-06-15_14-15-09-913000.png,0.0
2025-06-15_14-15-10-187264.png,0.01
2025-06-15_14-15-10-452068.png,0.01
2025-06-15_14-15-10-657809.png,0.0
2025-06-15_14-15-10-933081.png,0.01
2025-06-15_14-15-11-204240.png,0.0
2025-06-15_14-15-11-467643.png,0.04
2025-06-15_14-15-11-755907.png,0.0
2025-06-15_14-15-12-041024.png,0.0
2025-06-15_14-15-12-320101.png,0.07
2025-06-15_14-15-12-532203.png,0.0
2025-06-15_14-15-12-782241.png,0.0
2025-06-15_14-15-13-023507.png,0.0
2025-06-15_14-15-13-278780.png,0.0
2025-06-15_14-15-13-544916.png,0.0
2025-06-15_14-15-13-764265.png,0.0
2025-06-15_14-15-14-023788.png,0.0
2025-06-15_14-15-14-310073.png,-0.02
2025-06-15_14-15-14-591430.png,0.0
2025-06-15_14-15-14-881044.png,-0.03
2025-06-15_14-15-15-178606.png,-0.04
2025-06-15_14-15-15-444622.png,-0.01
2025-06-15_14-15-15-716248.png,0.0
2025-06-15_14-15-15-936594.png,0.0
2025-06-15_14-15-16-193752.png,0.0
2025-06-15_14-15-16-448504.png,-0.02
2025-06-15_14-15-16-712284.png,0.0
2025-06-15_14-15-16-975096.png,0.0
2025-06-15_14-15-17-177863.png,0.0
2025-06-15_14-15-17-431922.png,0.0
2025-06-15_14-15-17-712263.png,-0.02
2025-06-15_14-15-17-972718.png,0.0
2025-06-15_14-15-18-248193.png,-0.04
2025-06-15_14-15-18-530050.png,-0.03
2025-06-15_14-15-18-777652.png,-0.03
2025-06-15_14-15-19-013167.png,-0.04
2025-06-15_14-15-19-272633.png,-0.09
2025-06-15_14-15-19-565179.png,-0.04
2025-06-15_14-15-19-855895.png,-0.05
2025-06-15_14-15-20-126136.png,-0.14
2025-06-15_14-15-20-385423.png,-0.11
2025-06-15_14-15-20-578777.png,-0.12
2025-06-15_14-15-20-837122.png,-0.09
2025-06-15_14-15-21-097234.png,-0.04
2025-06-15_14-15-21-372679.png,0.0
2025-06-15_14-15-21-645486.png,0.0
2025-06-15_14-15-21-923986.png,-0.01
2025-06-15_14-15-22-146050.png,0.0
2025-06-15_14-15-22-382907.png,-0.06
2025-06-15_14-15-22-662339.png,-0.03
2025-06-15_14-15-22-933649.png,-0.1
2025-06-15_14-15-23-208294.png,-0.03
2025-06-15_14-15-23-476400.png,-0.06
2025-06-15_14-15-23-767135.png,-0.11
2025-06-15_14-15-24-068568.png,-0.08
2025-06-15_14-15-24-350974.png,-0.07
2025-06-15_14-15-24-558409.png,-0.04
2025-06-15_14-15-24-833337.png,-0.05
2025-06-15_14-15-25-129082.png,0.0
2025-06-15_14-15-25-393574.png,-0.09
2025-06-15_14-15-25-663290.png,-0.06
2025-06-15_14-15-25-934202.png,-0.09
2025-06-15_14-15-26-166638.png,-0.06
2025-06-15_14-15-26-403412.png,-0.07
2025-06-15_14-15-26-674346.png,-0.06
2025-06-15_14-15-26-952459.png,-0.07
2025-06-15_14-15-27-243165.png,-0.1
2025-06-15_14-15-27-525233.png,-0.11
2025-06-15_14-15-27-800476.png,-0.04
2025-06-15_14-15-28-048542.png,0.0
2025-06-15_14-15-28-253377.png,0.0
2025-06-15_14-15-28-524115.png,-0.08
2025-06-15_14-15-28-798790.png,-0.13
2025-06-15_14-15-29-048279.png,-0.06
2025-06-15_14-15-29-324110.png,0.0
2025-06-15_14-15-29-594859.png,0.02
2025-06-15_14-15-29-859993.png,0.0
2025-06-15_14-15-30-064673.png,0.03
2025-06-15_14-15-30-327372.png,0.0
2025-06-15_14-15-30-598455.png,0.0
2025-06-15_14-15-30-891242.png,0.0
2025-06-15_14-15-31-152163.png,0.01
2025-06-15_14-15-31-422953.png,0.08
2025-06-15_14-15-31-675146.png,0.0
2025-06-15_14-15-31-919932.png,0.0
2025-06-15_14-15-32-204981.png,0.07
2025-06-15_14-15-32-490903.png,0.04
2025-06-15_14-15-32-740076.png,0.09
2025-06-15_14-15-33-000009.png,0.02
2025-06-15_14-15-33-265257.png,0.0
2025-06-15_14-15-33-462388.png,0.0
2025-06-15_14-15-33-737755.png,0.0
2025-06-15_14-15-33-999938.png,0.0
2025-06-15_14-15-34-273777.png,0.0
2025-06-15_14-15-34-541007.png,0.07
2025-06-15_14-15-34-745294.png,0.0
2025-06-15_14-15-35-009904.png,0.0
2025-06-15_14-15-35-267305.png,0.02
2025-06-15_14-15-35-555201.png,0.11
2025-06-15_14-15-35-845733.png,0.12
2025-06-15_14-15-36-137762.png,0.05
2025-06-15_14-15-36-411355.png,0.08
2025-06-15_14-15-36-672513.png,0.07
2025-06-15_14-15-36-868593.png,0.1
2025-06-15_14-15-37-115560.png,0.11
2025-06-15_14-15-37-362286.png,0.1
2025-06-15_14-15-37-634591.png,0.07
2025-06-15_14-15-37-905387.png,0.04
2025-06-15_14-15-38-096092.png,0.03
2025-06-15_14-15-38-360247.png,0.08
2025-06-15_14-15-38-620035.png,0.23
2025-06-15_14-15-38-891134.png,0.34
2025-06-15_14-15-39-164037.png,0.19
2025-06-15_14-15-39-418500.png,0.16
2025-06-15_14-15-39-647014.png,0.23
2025-06-15_14-15-39-928865.png,0.08
2025-06-15_14-15-40-230030.png,-0.06
2025-06-15_14-15-40-508127.png,-0.09
2025-06-15_14-15-40-749148.png,-0.1
2025-06-15_14-15-41-000878.png,-0.01
2025-06-15_14-15-41-230255.png,0.0
2025-06-15_14-15-41-455874.png,0.0
2025-06-15_14-15-41-720019.png,-0.06
2025-06-15_14-15-41-999104.png,-0.09
2025-06-15_14-15-42-252925.png,-0.02
2025-06-15_14-15-42-521233.png,-0.04
2025-06-15_14-15-42-769964.png,-0.08
2025-06-15_14-15-43-018148.png,-0.13
2025-06-15_14-15-43-307521.png,-0.14
2025-06-15_14-15-43-572100.png,-0.09
2025-06-15_14-15-43-843161.png,-0.08
2025-06-15_14-15-44-132392.png,-0.06
2025-06-15_14-15-44-403348.png,-0.02
2025-06-15_14-15-44-634873.png,-0.06
2025-06-15_14-15-44-855992.png,0.0
2025-06-15_14-15-45-098468.png,-0.08
2025-06-15_14-15-45-353119.png,0.0
2025-06-15_14-15-45-616688.png,-0.06
2025-06-15_14-15-45-834102.png,-0.08
2025-06-15_14-15-46-090196.png,-0.11
2025-06-15_14-15-46-357312.png,-0.2
2025-06-15_14-15-46-629362.png,-0.11
2025-06-15_14-15-46-912578.png,-0.12
2025-06-15_14-15-47-184027.png,-0.11
2025-06-15_14-15-47-432985.png,0.0
2025-06-15_14-15-47-667737.png,0.0
2025-06-15_14-15-47-945375.png,0.04
2025-06-15_14-15-48-225006.png,0.0
2025-06-15_14-15-48-530227.png,0.0
2025-06-15_14-15-48-778841.png,0.0
2025-06-15_14-15-49-026358.png,-0.04
2025-06-15_14-15-49-238482.png,-0.05
2025-06-15_14-15-49-500039.png,-0.1
2025-06-15_14-15-49-781326.png,-0.07
2025-06-15_14-15-50-055664.png,-0.02
2025-06-15_14-15-50-322049.png,0.0
2025-06-15_14-15-50-580213.png,-0.09
2025-06-15_14-15-50-853223.png,-0.16
2025-06-15_14-15-51-098892.png,-0.17
2025-06-15_14-15-51-376210.png,-0.08
2025-06-15_14-15-51-649916.png,0.0
2025-06-15_14-15-51-937562.png,-0.01
2025-06-15_14-15-52-231008.png,-0.1
2025-06-15_14-15-52-500118.png,-0.25
2025-06-15_14-15-52-727652.png,-0.22
2025-06-15_14-15-52-950413.png,-0.25
2025-06-15_14-15-53-199382.png,-0.1
2025-06-15_14-15-53-471460.png,0.04
2025-06-15_14-15-53-721923.png,0.05
2025-06-15_14-15-53-920074.png,0.07
2025-06-15_14-15-54-202134.png,0.06
2025-06-15_14-15-54-479265.png,0.0
2025-06-15_14-15-54-747977.png,0.0
2025-06-15_14-15-55-019304.png,-0.05
2025-06-15_14-15-55-289385.png,0.0
2025-06-15_14-15-55-545207.png,0.0
2025-06-15_14-15-55-764288.png,-0.04
2025-06-15_14-15-56-054132.png,-0.09
2025-06-15_14-15-56-348596.png,-0.14
2025-06-15_14-15-56-627837.png,-0.15
2025-06-15_14-15-56-877092.png,-0.22
2025-06-15_14-15-57-153655.png,-0.25
2025-06-15_14-15-57-400012.png,-0.12
2025-06-15_14-15-57-653962.png,0.03
2025-06-15_14-15-57-901174.png,0.02
2025-06-15_14-15-58-170256.png,0.08
2025-06-15_14-15-58-440883.png,0.07
2025-06-15_14-15-58-706047.png,0.0
2025-06-15_14-15-58-991553.png,-0.1
2025-06-15_14-15-59-256815.png,-0.11
2025-06-15_14-15-59-528390.png,-0.01
2025-06-15_14-15-59-739908.png,0.0
2025-06-15_14-16-00-013366.png,-0.04
2025-06-15_14-16-00-290469.png,-0.05
2025-06-15_14-16-00-562142.png,-0.14
2025-06-15_14-16-00-832220.png,-0.05
2025-06-15_14-16-01-099985.png,-0.01
2025-06-15_14-16-01-370170.png,-0.01
2025-06-15_14-16-01-575188.png,0.0
2025-06-15_14-16-01-829065.png,0.0
2025-06-15_14-16-02-112234.png,-0.01
2025-06-15_14-16-02-378886.png,-0.08
2025-06-15_14-16-02-657661.png,0.0
2025-06-15_14-16-02-907399.png,0.0
2025-06-15_14-16-03-160037.png,0.0
2025-06-15_14-16-03-403270.png,0.0
2025-06-15_14-16-03-686427.png,0.0
2025-06-15_14-16-03-976469.png,0.0
2025-06-15_14-16-04-245959.png,0.0
2025-06-15_14-16-04-529945.png,0.0
2025-06-15_14-16-04-791965.png,0.0
2025-06-15_14-16-05-037365.png,0.0
2025-06-15_14-16-05-241923.png,0.0
2025-06-15_14-16-05-510370.png,0.0
2025-06-15_14-16-05-796301.png,0.0
2025-06-15_14-16-06-056687.png,0.0
2025-06-15_14-16-06-328456.png,0.0
2025-06-15_14-16-06-588072.png,0.0
2025-06-15_14-16-06-847253.png,0.0
2025-06-15_14-16-07-058528.png,0.0
2025-06-15_14-16-07-320287.png,-0.03
2025-06-15_14-16-07-588324.png,0.0
2025-06-15_14-16-07-861986.png,0.0
2025-06-15_14-16-08-154255.png,0.0
2025-06-15_14-16-08-445066.png,-0.01
2025-06-15_14-16-08-719913.png,-0.05
2025-06-15_14-16-08-985771.png,-0.06
2025-06-15_14-16-09-188370.png,0.0
2025-06-15_14-16-09-461276.png,0.0
2025-06-15_14-16-09-727130.png,0.0
2025-06-15_14-16-09-980945.png,0.0
2025-06-15_14-16-10-260889.png,0.0
2025-06-15_14-16-10-530346.png,0.08
2025-06-15_14-16-10-824108.png,0.19
